order_id,category,price,discount_pct,payment_method,customer_order_count,customer_return_rate_hist,days_since_signup,delivery_days,is_weekend_order,size_variant,coupon_used,review_rating_at_purchase,returned
ORD118750,apparel,876.37,17.8,UPI,7,0.0,127,6,0,1,1,4.2,0
ORD118751,beauty,415.98,33.3,COD,10,0.2222222222222222,20,2,0,0,0,4.0,0
ORD118752,footwear,54.98,11.9,prepaid_card,1,,779,5,1,1,1,4.0,0
ORD118753,home,3338.83,42.1,COD,3,0.0,74,2,1,0,0,3.8,1
ORD118754,beauty,1262.76,25.9,COD,5,0.0,360,1,0,0,1,4.6,0
ORD118755,apparel,277.9,50.3,COD,15,0.0,71,1,0,1,0,3.8,0
ORD118756,footwear,5261.24,52.6,COD,2,0.0,485,4,0,1,0,4.1,0
ORD118757,electronics,315.02,31.6,COD,3,0.5,288,4,0,0,1,4.2,0
ORD118758,footwear,328.75,8.2,COD,3,0.0,118,2,0,1,0,3.7,0
ORD118759,beauty,407.8,20.5,COD,3,0.0,2,1,0,0,1,3.3,0
ORD118760,home,1495.5,18.6,COD,5,0.0,70,1,0,0,0,4.5,0
ORD118761,home,228.2,66.7,wallet,1,,254,3,1,0,0,3.3,1
ORD118762,apparel,763.32,10.3,COD,11,0.0,1,5,0,1,0,4.5,1
ORD118763,electronics,871.53,29.3,COD,3,0.0,107,3,0,0,1,3.8,1
ORD118764,footwear,386.7,37.2,COD,12,0.45454545454545453,101,3,1,1,1,4.2,1
ORD118765,apparel,1854.91,23.0,COD,3,0.5,38,2,1,1,0,3.8,1
ORD118766,electronics,1054.94,22.9,UPI,1,,153,2,0,0,0,3.8,0
ORD118767,home,451.07,8.0,UPI,3,0.5,102,3,0,0,0,5.0,0
ORD118768,apparel,291.7,41.9,UPI,1,,240,2,0,1,0,4.5,0
ORD118769,accessories,280.61,19.3,prepaid_card,4,0.0,170,3,0,0,0,4.4,1
ORD118770,beauty,367.19,54.3,prepaid_card,6,0.2,94,2,1,0,1,4.5,0
ORD118771,grocery,1616.29,5.6,prepaid_card,4,0.3333333333333333,54,1,0,0,0,4.8,0
ORD118772,home,667.44,22.2,COD,2,0.0,134,3,0,0,1,3.4,0
ORD118773,electronics,2150.58,13.2,prepaid_card,5,0.5,255,4,0,0,0,3.4,1
ORD118774,electronics,2453.18,29.1,COD,8,0.2857142857142857,114,8,0,0,0,4.3,0
ORD118775,footwear,3092.72,44.8,prepaid_card,2,1.0,139,1,0,1,0,3.3,0
ORD118776,apparel,197.35,41.9,prepaid_card,1,,104,3,0,1,0,3.9,0
ORD118777,grocery,1296.93,12.8,prepaid_card,5,0.25,407,5,0,0,1,4.0,0
ORD118778,apparel,1881.81,35.9,COD,5,0.25,83,4,0,1,1,3.1,1
ORD118779,footwear,596.87,55.3,UPI,10,0.2222222222222222,24,5,1,1,0,4.1,0
ORD118780,grocery,132.18,31.0,COD,6,0.0,30,2,0,0,0,4.1,0
ORD118781,home,17592.8,63.6,wallet,10,0.2222222222222222,75,6,0,0,0,3.7,0
ORD118782,grocery,58.22,11.7,prepaid_card,7,0.3333333333333333,1,4,0,0,0,3.2,0
ORD118783,home,1743.54,33.4,UPI,4,0.3333333333333333,118,2,1,0,1,3.9,0
ORD118784,apparel,2030.39,39.9,COD,8,0.0,73,1,0,1,0,3.2,0
ORD118785,grocery,266.34,12.6,COD,6,0.0,213,2,1,0,1,3.7,0
ORD118786,accessories,688.02,33.9,UPI,3,0.0,55,6,1,0,0,3.5,0
ORD118787,accessories,1031.87,36.4,prepaid_card,3,0.0,19,3,0,0,0,3.7,0
ORD118788,electronics,987.29,29.5,UPI,6,0.2,450,6,0,0,0,4.4,0
ORD118789,electronics,888.84,25.4,prepaid_card,7,0.0,607,4,0,0,0,3.8,0
ORD118790,beauty,4886.21,6.6,UPI,3,1.0,95,2,1,0,1,4.0,0
ORD118791,apparel,363.46,65.0,COD,4,0.0,63,7,0,1,0,4.4,1
ORD118792,home,1830.84,44.1,COD,4,0.0,52,2,0,0,1,3.8,0
ORD118793,accessories,650.53,33.3,prepaid_card,5,0.0,213,4,0,0,0,4.6,0
ORD118794,electronics,1724.58,43.9,COD,9,0.125,252,3,0,0,1,4.6,0
ORD118795,grocery,392.07,64.0,UPI,3,0.0,134,2,0,0,1,4.5,0
ORD118796,footwear,5669.42,32.7,COD,6,0.4,206,7,1,1,0,3.8,0
ORD118797,apparel,153.06,11.6,prepaid_card,7,0.0,944,3,1,1,1,3.6,1
ORD118798,footwear,717.01,52.1,prepaid_card,2,0.0,67,5,0,0,0,3.5,0
ORD118799,beauty,301.3,22.5,prepaid_card,14,0.0,49,2,0,0,0,3.9,0
ORD118800,home,529.57,11.4,prepaid_card,4,0.3333333333333333,21,2,0,0,0,4.9,0
ORD118801,grocery,273.22,20.6,COD,6,0.2,27,3,0,0,0,3.7,0
ORD118802,accessories,3326.47,73.7,UPI,6,0.8,9,5,1,0,0,4.0,0
ORD118803,footwear,1259.04,24.4,COD,1,,291,3,0,1,0,4.4,0
ORD118804,beauty,4033.96,24.6,prepaid_card,6,0.2,169,3,0,0,0,4.3,0
ORD118805,apparel,6638.58,9.3,COD,5,0.5,36,6,1,1,0,4.4,1
ORD118806,home,1157.42,15.6,COD,12,0.2727272727272727,223,3,0,0,0,3.3,0
ORD118807,home,538.19,11.7,COD,4,0.3333333333333333,65,1,0,0,1,3.8,0
ORD118808,electronics,492.51,51.9,prepaid_card,3,0.0,144,2,0,0,1,2.2,0
ORD118809,apparel,762.42,8.1,COD,10,0.0,391,3,1,1,0,4.1,0
ORD118810,electronics,771.24,11.7,COD,4,0.6666666666666666,416,5,0,0,1,4.7,0
ORD118811,home,831.44,29.9,UPI,6,0.4,105,3,0,0,0,3.1,0
ORD118812,accessories,561.49,43.2,COD,2,1.0,375,5,0,0,0,4.3,0
ORD118813,home,738.27,14.4,COD,3,1.0,239,5,0,0,1,2.4,1
ORD118814,apparel,579.51,9.6,prepaid_card,7,0.0,477,3,0,1,0,3.5,1
ORD118815,footwear,1011.53,12.3,UPI,11,0.0,395,3,0,1,0,4.9,0
ORD118816,electronics,320.55,36.1,COD,2,0.0,114,5,1,0,1,4.9,0
ORD118817,electronics,1193.95,77.4,COD,2,0.0,23,5,1,0,1,4.5,0
ORD118818,accessories,358.74,48.0,COD,5,0.0,21,9,1,0,1,3.9,0
ORD118819,footwear,402.82,13.1,UPI,2,0.0,280,6,0,1,0,5.0,0
ORD118820,accessories,969.42,27.2,COD,3,0.5,166,1,1,0,1,4.2,0
ORD118821,grocery,178.29,36.7,COD,8,0.0,38,1,0,0,0,2.8,0
ORD118822,footwear,1097.51,20.0,prepaid_card,5,0.25,288,8,0,1,0,4.0,0
ORD118823,home,141.89,9.5,COD,1,,134,1,0,0,1,3.7,1
ORD118824,footwear,2044.57,19.0,prepaid_card,4,0.3333333333333333,97,8,0,0,0,3.5,0
ORD118825,beauty,193.09,57.1,COD,3,0.0,676,7,0,0,0,3.6,0
ORD118826,apparel,2779.89,28.5,UPI,1,,173,4,1,1,0,5.0,0
ORD118827,apparel,3543.1,45.6,prepaid_card,1,,64,6,1,1,0,4.1,0
ORD118828,home,2482.7,24.9,COD,11,0.2,401,6,1,0,0,3.9,1
ORD118829,electronics,1676.27,28.8,COD,5,0.25,10,3,0,0,0,4.2,1
ORD118830,beauty,234.73,18.9,UPI,5,0.25,35,4,0,0,1,4.7,0
ORD118831,electronics,1017.0,23.6,prepaid_card,8,0.14285714285714285,215,4,1,0,0,4.2,0
ORD118832,beauty,1344.33,17.4,COD,3,0.5,33,5,1,0,1,4.0,0
ORD118833,apparel,1078.03,53.0,UPI,5,0.0,36,6,0,1,1,3.1,0
ORD118834,apparel,1721.83,7.1,UPI,7,0.3333333333333333,127,4,1,1,1,4.5,0
ORD118835,grocery,1864.29,11.1,UPI,13,0.5833333333333334,175,9,0,0,0,4.5,1
ORD118836,electronics,1018.57,35.0,prepaid_card,11,0.2,91,3,1,0,0,3.2,0
ORD118837,grocery,545.17,14.9,prepaid_card,5,0.25,1,1,0,0,0,4.1,0
ORD118838,footwear,70.51,18.1,prepaid_card,1,,13,2,0,1,1,3.8,0
ORD118839,electronics,919.36,40.2,COD,6,0.4,39,2,0,0,1,3.8,0
ORD118840,electronics,168.47,26.6,COD,2,0.0,53,1,1,0,1,4.0,0
ORD118841,footwear,942.8,25.6,COD,4,0.0,65,3,0,1,1,3.7,1
ORD118842,home,1111.38,22.2,UPI,6,0.2,46,6,1,0,1,4.1,0
ORD118843,electronics,511.64,23.3,prepaid_card,15,0.5714285714285714,30,2,0,0,0,4.8,1
ORD118844,electronics,219.89,51.0,COD,7,0.3333333333333333,510,4,1,0,0,4.2,0
ORD118845,footwear,382.61,32.9,COD,2,0.0,46,4,0,1,1,4.2,0
ORD118846,home,2818.44,45.7,wallet,5,0.0,41,4,0,0,1,3.8,0
ORD118847,electronics,1601.3,10.7,COD,4,0.6666666666666666,114,4,0,0,0,4.3,1
ORD118848,home,432.06,23.6,COD,6,0.2,14,7,0,0,0,4.8,0
ORD118849,electronics,93.34,12.9,UPI,7,0.3333333333333333,249,6,0,0,1,5.0,0
ORD118850,home,84.39,31.6,COD,3,0.0,197,7,0,0,1,4.8,0
ORD118851,apparel,1310.26,10.8,COD,4,0.0,170,5,1,1,0,3.8,1
ORD118852,electronics,224.68,14.0,wallet,4,0.0,703,2,0,0,0,4.0,0
ORD118853,apparel,203.43,18.8,COD,14,0.07692307692307693,29,7,1,1,0,4.2,1
ORD118854,beauty,1237.35,24.0,prepaid_card,6,0.2,210,2,0,0,0,3.4,0
ORD118855,footwear,1367.91,49.2,COD,3,0.0,507,4,0,1,0,3.8,0
ORD118856,footwear,516.87,33.6,wallet,1,,727,3,0,1,0,4.0,0
ORD118857,beauty,572.55,14.1,prepaid_card,2,0.0,339,5,1,0,0,3.0,0
ORD118858,apparel,160.72,28.7,prepaid_card,6,0.4,156,2,0,1,0,5.0,0
ORD118859,beauty,8622.86,37.2,COD,2,0.0,4,6,0,0,1,3.7,0
ORD118860,home,159.8,19.8,prepaid_card,2,0.0,86,5,0,0,1,4.1,0
ORD118861,footwear,1047.01,18.2,UPI,11,0.1,611,2,0,1,0,4.9,0
ORD118862,grocery,587.03,8.8,wallet,3,0.5,178,2,0,0,1,3.6,0
ORD118863,footwear,539.36,10.8,prepaid_card,3,1.0,412,2,0,1,0,3.5,0
ORD118864,electronics,137.05,25.9,COD,1,,69,1,0,0,0,4.9,0
ORD118865,beauty,693.0,43.3,COD,6,0.2,1193,2,0,0,0,5.0,0
ORD118866,footwear,1374.82,27.5,COD,2,0.0,134,4,1,1,0,4.4,0
ORD118867,apparel,117.26,54.7,COD,3,0.5,73,2,0,0,0,3.6,0
ORD118868,home,405.35,34.8,COD,11,0.5,398,4,0,0,0,5.0,0
ORD118869,beauty,294.54,33.7,UPI,3,0.5,186,5,1,0,1,4.6,0
ORD118870,beauty,327.86,28.7,prepaid_card,5,0.25,51,7,0,0,0,3.8,0
ORD118871,beauty,116.51,27.3,COD,9,0.125,437,8,0,0,0,4.2,0
ORD118872,electronics,122.22,4.5,prepaid_card,3,0.0,4,5,0,0,0,3.9,0
ORD118873,apparel,786.51,32.6,prepaid_card,9,0.25,155,6,0,0,0,3.0,0
ORD118874,beauty,1628.09,3.4,COD,8,0.2857142857142857,26,7,0,0,1,3.8,0
ORD118875,home,990.64,26.0,COD,3,0.0,131,4,0,0,0,4.6,0
ORD118876,beauty,127.05,21.2,COD,4,0.6666666666666666,1085,1,0,0,1,4.3,0
ORD118877,electronics,433.74,27.4,COD,6,0.4,225,5,0,0,0,4.7,0
ORD118878,home,614.11,38.8,COD,3,0.0,80,4,0,0,0,4.8,0
ORD118879,home,1542.6,17.7,COD,1,,846,4,0,0,1,4.4,0
ORD118880,apparel,1542.33,12.8,UPI,1,,174,4,1,1,1,5.0,0
ORD118881,beauty,572.47,57.0,COD,2,1.0,57,5,0,0,1,4.0,0
ORD118882,apparel,670.72,27.6,prepaid_card,5,0.0,114,5,0,1,0,4.3,0
ORD118883,footwear,505.84,16.4,COD,3,0.0,505,3,1,1,1,3.3,1
ORD118884,footwear,210.12,30.6,prepaid_card,2,0.0,51,6,0,1,0,4.7,0
ORD118885,home,4460.43,20.0,prepaid_card,8,0.2857142857142857,181,7,0,0,0,4.0,0
ORD118886,home,99.82,38.8,prepaid_card,3,0.0,212,3,0,0,0,4.3,0
ORD118887,electronics,225.25,20.8,prepaid_card,8,0.0,313,1,1,0,0,4.7,0
ORD118888,footwear,5100.71,14.7,COD,2,0.0,21,3,0,1,1,4.8,0
ORD118889,footwear,378.29,2.1,UPI,4,0.0,29,6,0,1,0,3.1,1
ORD118890,grocery,613.16,31.6,prepaid_card,6,0.0,136,1,1,0,0,3.7,0
ORD118891,apparel,5658.84,26.9,COD,3,0.5,188,5,1,1,0,4.8,0
ORD118892,accessories,1442.98,60.1,prepaid_card,8,0.2857142857142857,38,1,0,0,1,3.9,1
ORD118893,footwear,1145.29,36.9,UPI,6,0.0,47,4,0,1,0,3.7,0
ORD118894,beauty,185.73,49.5,UPI,10,0.4444444444444444,18,4,0,0,0,3.0,0
ORD118895,electronics,857.91,23.7,COD,8,0.2857142857142857,64,2,0,0,1,3.7,0
ORD118896,footwear,349.92,39.5,COD,4,0.3333333333333333,89,6,0,0,0,3.8,0
ORD118897,footwear,1842.97,12.0,prepaid_card,3,0.5,346,7,0,1,1,4.5,0
ORD118898,electronics,3204.24,23.1,UPI,2,0.0,28,6,0,0,1,4.7,1
ORD118899,apparel,478.97,30.8,COD,7,0.16666666666666666,86,4,0,1,0,3.4,0
ORD118900,footwear,3146.24,4.0,COD,6,0.0,233,1,0,1,0,5.0,0
ORD118901,apparel,279.19,15.8,prepaid_card,6,0.0,196,4,0,1,1,4.8,0
ORD118902,electronics,890.7,11.8,UPI,3,0.0,645,4,0,0,0,4.3,0
ORD118903,apparel,1161.51,18.6,prepaid_card,5,0.0,27,2,0,1,0,4.2,1
ORD118904,beauty,357.08,23.2,COD,1,,241,4,0,0,0,5.0,0
ORD118905,electronics,512.65,69.8,UPI,10,0.1111111111111111,311,3,0,0,1,4.0,0
ORD118906,grocery,825.84,36.1,COD,7,0.0,307,6,0,0,0,4.6,0
ORD118907,apparel,1246.8,56.4,COD,1,,80,2,0,1,1,4.1,0
ORD118908,electronics,828.6,29.8,COD,7,0.5,85,5,0,0,0,4.3,1
ORD118909,apparel,109.73,26.7,UPI,1,,569,7,0,1,1,3.8,0
ORD118910,home,402.35,23.6,prepaid_card,15,0.14285714285714285,187,5,0,0,0,4.2,0
ORD118911,beauty,977.21,50.8,COD,10,0.1111111111111111,194,4,0,0,0,3.6,0
ORD118912,electronics,1863.26,67.7,COD,6,0.0,20,6,0,0,0,4.0,0
ORD118913,home,2048.62,39.3,UPI,1,,25,6,0,0,1,3.9,0
ORD118914,apparel,5892.94,39.8,UPI,6,0.0,166,4,0,1,0,3.9,0
ORD118915,footwear,35.23,36.1,COD,4,0.3333333333333333,50,3,0,1,0,4.2,1
ORD118916,apparel,1638.68,23.0,COD,3,0.5,130,6,0,1,0,3.4,0
ORD118917,accessories,1524.82,22.3,COD,16,0.26666666666666666,402,6,0,0,1,4.5,1
ORD118918,beauty,965.32,22.0,COD,10,0.0,316,4,0,0,1,4.1,0
ORD118919,electronics,1131.84,18.0,prepaid_card,10,0.0,6,5,0,0,0,4.4,0
ORD118920,accessories,359.82,8.6,COD,7,0.6666666666666666,12,4,1,0,0,3.5,0
ORD118921,apparel,567.62,33.4,UPI,3,0.5,2,8,0,1,0,4.6,0
ORD118922,accessories,120.37,18.2,UPI,2,0.0,182,3,0,0,0,4.7,0
ORD118923,accessories,750.75,23.6,UPI,2,0.0,60,2,0,0,1,4.0,0
ORD118924,apparel,1139.3,21.6,COD,9,0.0,67,4,1,1,0,3.5,0
ORD118925,footwear,678.73,35.9,prepaid_card,6,0.0,59,3,0,1,0,4.6,0
ORD118926,grocery,171.33,46.4,COD,6,0.2,117,8,0,0,0,5.0,0
ORD118927,footwear,505.42,9.0,COD,11,0.0,174,5,0,1,0,3.3,0
ORD118928,electronics,1332.0,19.3,COD,9,0.25,34,5,0,0,1,5.0,0
ORD118929,accessories,654.11,37.5,prepaid_card,6,0.4,168,4,0,0,1,3.9,0
ORD118930,electronics,746.29,42.2,UPI,4,0.0,424,3,0,0,1,4.5,0
ORD118931,accessories,1582.36,24.7,COD,8,0.0,144,6,0,0,1,3.5,0
ORD118932,beauty,135.76,41.3,prepaid_card,1,,272,1,0,0,0,5.0,0
ORD118933,apparel,429.0,18.7,UPI,7,0.5,41,5,0,0,1,3.6,0
ORD118934,electronics,1671.98,21.5,COD,6,0.2,66,3,0,0,1,4.0,0
ORD118935,home,1047.8,56.7,COD,17,0.0,44,6,1,0,1,3.8,0
ORD118936,footwear,486.06,44.1,COD,5,0.5,21,2,1,1,0,4.5,0
ORD118937,home,461.52,19.0,wallet,3,0.5,71,2,0,0,0,3.7,0
ORD118938,footwear,481.85,27.3,COD,7,0.3333333333333333,85,2,0,1,1,4.4,0
ORD118939,apparel,136.73,13.5,prepaid_card,1,,347,2,0,0,1,5.0,0
ORD118940,electronics,1157.21,53.9,COD,4,0.3333333333333333,646,1,1,0,1,4.3,0
ORD118941,apparel,124.6,52.9,UPI,6,0.0,104,3,1,0,0,5.0,0
ORD118942,home,1970.73,58.1,COD,5,0.0,106,4,0,0,0,4.5,0
ORD118943,apparel,956.15,20.5,COD,1,,289,2,0,1,0,5.0,0
ORD118944,beauty,205.39,34.0,COD,8,0.14285714285714285,304,1,0,0,0,5.0,0
ORD118945,footwear,1317.08,20.3,COD,4,0.3333333333333333,121,1,1,0,0,4.8,1
ORD118946,grocery,1001.33,24.0,COD,3,0.0,43,7,0,0,0,5.0,0
ORD118947,grocery,469.91,38.6,wallet,3,0.0,12,3,1,0,0,4.5,1
ORD118948,footwear,113.97,54.3,COD,10,0.0,39,1,1,0,0,4.2,0
ORD118949,grocery,374.78,5.0,UPI,4,0.0,406,2,0,0,1,3.4,0
ORD118950,electronics,1060.89,6.9,prepaid_card,3,0.5,482,3,0,0,0,3.4,0
ORD118951,grocery,476.42,22.3,COD,6,0.2,168,3,0,0,0,3.9,0
ORD118952,accessories,1448.45,50.3,prepaid_card,4,0.0,36,5,0,0,0,4.0,1
ORD118953,footwear,332.34,24.5,COD,7,0.16666666666666666,364,2,1,1,0,3.7,1
ORD118954,footwear,494.43,26.9,COD,3,0.5,282,1,1,1,1,4.9,1
ORD118955,home,293.08,10.1,prepaid_card,6,0.2,115,3,0,0,0,4.3,0
ORD118956,home,473.83,11.2,prepaid_card,2,0.0,147,4,0,0,0,4.7,0
ORD118957,footwear,810.03,17.6,prepaid_card,3,0.0,129,3,1,1,0,1.9,0
ORD118958,home,1850.96,30.6,prepaid_card,14,0.23076923076923078,469,4,1,0,0,4.8,0
ORD118959,footwear,1046.24,12.5,prepaid_card,1,,758,4,1,1,1,4.5,1
ORD118960,home,260.13,12.8,wallet,2,0.0,672,4,0,0,0,5.0,0
ORD118961,footwear,224.53,38.5,COD,9,0.5,71,2,1,1,0,3.7,1
ORD118962,electronics,4615.99,11.3,COD,1,,816,7,0,0,0,3.9,0
ORD118963,footwear,634.85,24.9,prepaid_card,9,0.0,253,4,0,1,0,3.2,1
ORD118964,grocery,978.93,23.9,COD,5,0.5,37,1,0,0,0,4.2,0
ORD118965,accessories,4446.96,41.4,COD,4,0.6666666666666666,34,7,1,0,1,4.2,0
ORD118966,beauty,53.46,33.0,UPI,12,0.18181818181818182,344,1,1,0,1,5.0,0
ORD118967,apparel,292.0,11.7,prepaid_card,8,1.0,385,6,0,1,1,3.9,0
ORD118968,electronics,1026.21,27.5,UPI,1,,40,4,0,0,0,4.5,0
ORD118969,apparel,376.42,18.6,prepaid_card,8,0.2857142857142857,14,6,0,0,1,3.6,1
ORD118970,home,1227.83,46.1,UPI,7,0.6666666666666666,104,4,1,0,1,3.3,0
ORD118971,apparel,624.47,25.6,prepaid_card,10,0.0,123,7,1,1,0,2.7,0
ORD118972,home,248.95,14.8,prepaid_card,8,0.14285714285714285,186,4,0,0,0,3.8,1
ORD118973,beauty,1916.18,31.6,prepaid_card,15,0.2857142857142857,41,2,0,0,1,4.8,1
ORD118974,electronics,4094.74,6.6,UPI,4,0.3333333333333333,124,2,0,0,0,4.7,0
ORD118975,footwear,2756.15,19.4,UPI,2,1.0,39,1,0,1,0,4.3,0
ORD118976,beauty,3666.13,32.4,COD,11,0.4,326,2,1,0,0,3.4,0
ORD118977,home,613.65,16.6,COD,6,0.0,125,7,0,0,0,4.6,0
ORD118978,home,415.21,18.0,COD,11,0.1,637,4,0,0,1,4.3,0
ORD118979,electronics,738.72,21.9,COD,6,0.4,182,4,0,0,1,3.7,0
ORD118980,electronics,351.86,41.6,COD,2,0.0,145,3,0,0,0,4.3,0
ORD118981,apparel,895.19,10.0,COD,6,0.2,22,4,1,1,0,4.0,1
ORD118982,beauty,6885.92,26.4,prepaid_card,5,0.25,250,3,0,0,1,4.3,1
ORD118983,apparel,965.87,36.8,COD,4,0.0,103,4,0,1,1,4.1,0
ORD118984,electronics,606.23,53.4,COD,4,0.0,52,4,0,0,1,4.1,0
ORD118985,footwear,279.96,36.8,prepaid_card,10,0.1111111111111111,246,3,0,1,0,4.0,0
ORD118986,footwear,264.67,4.5,UPI,5,0.25,767,2,1,1,0,3.6,0
ORD118987,apparel,1160.38,12.9,UPI,8,0.5714285714285714,242,3,0,1,0,3.7,1
ORD118988,apparel,309.23,16.9,wallet,4,0.0,63,2,0,0,0,5.0,0
ORD118989,apparel,370.82,28.8,COD,1,,138,1,0,1,0,4.7,1
ORD118990,electronics,1027.02,62.5,prepaid_card,6,0.0,194,4,1,0,0,4.2,0
ORD118991,footwear,1498.3,31.7,COD,7,0.3333333333333333,244,1,0,1,1,3.9,1
ORD118992,beauty,488.27,23.3,COD,9,0.75,249,4,0,0,1,3.8,0
ORD118993,footwear,614.49,25.6,COD,10,0.3333333333333333,112,1,0,1,0,3.7,0
ORD118994,apparel,1658.16,7.1,COD,11,0.2,56,3,0,1,1,3.5,0
ORD118995,beauty,336.23,48.0,COD,4,0.0,536,1,0,0,0,3.7,0
ORD118996,electronics,3466.25,21.9,prepaid_card,7,0.0,406,5,0,0,0,3.6,0
ORD118997,footwear,733.03,9.7,wallet,11,0.0,264,4,1,1,1,3.4,0
ORD118998,grocery,986.72,9.2,COD,5,0.25,31,4,0,0,1,4.7,0
ORD118999,accessories,1810.25,22.2,UPI,4,0.0,1,5,0,0,1,5.0,0
ORD119000,grocery,529.36,14.7,prepaid_card,5,0.0,201,4,0,0,0,4.5,0
ORD119001,apparel,1720.36,39.3,prepaid_card,9,0.125,56,7,0,1,1,4.7,1
ORD119002,beauty,3727.34,12.2,prepaid_card,8,0.14285714285714285,72,4,0,0,1,4.9,0
ORD119003,accessories,121.44,46.4,prepaid_card,5,0.5,127,4,0,0,1,3.5,0
ORD119004,apparel,1466.61,13.6,COD,9,0.125,54,8,0,1,1,2.8,0
ORD119005,apparel,72.54,20.9,wallet,1,,39,9,1,0,0,4.7,0
ORD119006,electronics,1359.98,50.9,UPI,6,0.2,130,6,0,0,0,4.2,0
ORD119007,grocery,420.51,15.1,COD,2,1.0,213,1,0,0,1,2.4,0
ORD119008,home,1086.65,28.7,wallet,2,0.0,26,6,0,0,0,3.2,0
ORD119009,apparel,210.09,11.5,COD,6,0.0,4,4,0,1,1,3.3,0
ORD119010,accessories,409.04,11.8,UPI,16,0.2,207,1,1,0,1,4.1,0
ORD119011,apparel,995.17,12.0,COD,1,,434,5,0,1,1,3.9,0
ORD119012,electronics,1232.67,32.8,COD,3,0.5,37,5,1,0,0,3.9,0
ORD119013,apparel,2478.2,34.6,COD,7,0.0,656,2,0,0,0,4.3,0
ORD119014,accessories,531.96,48.2,UPI,6,0.4,70,3,0,0,1,4.3,0
ORD119015,home,658.54,32.5,COD,7,0.8333333333333334,128,1,0,0,0,3.2,1
ORD119016,electronics,1490.85,9.3,prepaid_card,5,0.5,96,1,0,0,0,3.7,0
ORD119017,footwear,1137.39,3.5,COD,1,,96,4,0,1,1,3.8,1
ORD119018,apparel,3765.92,20.8,COD,5,0.5,488,3,0,1,1,4.3,1
ORD119019,beauty,268.84,25.4,UPI,6,0.6,131,4,0,0,1,4.6,0
ORD119020,electronics,4144.25,60.7,COD,6,0.0,377,3,1,0,0,4.2,0
ORD119021,beauty,58.03,23.8,prepaid_card,5,0.0,82,6,0,0,0,4.0,0
ORD119022,home,2130.98,10.6,prepaid_card,4,0.0,59,4,0,0,1,4.2,0
ORD119023,home,678.73,24.1,UPI,8,0.42857142857142855,11,4,1,0,1,3.8,0
ORD119024,electronics,173.89,15.1,COD,3,0.0,149,6,0,0,0,3.9,0
ORD119025,accessories,679.62,62.8,COD,9,0.0,194,2,1,0,0,4.9,0
ORD119026,electronics,2209.74,10.9,COD,9,0.25,166,4,1,0,0,4.7,0
ORD119027,apparel,810.72,19.9,COD,3,0.0,49,6,0,1,1,3.6,0
ORD119028,home,1685.67,6.9,UPI,1,,24,6,0,0,0,3.4,1
ORD119029,grocery,3453.21,17.5,COD,7,0.16666666666666666,132,5,1,0,1,4.9,0
ORD119030,apparel,513.84,33.2,prepaid_card,11,0.2,1,5,0,1,0,3.2,0
ORD119031,apparel,976.1,20.1,UPI,6,0.2,156,2,0,0,0,3.8,1
ORD119032,footwear,5218.09,40.9,wallet,3,0.0,77,3,0,0,1,4.6,0
ORD119033,footwear,161.6,33.3,wallet,6,0.0,28,7,0,0,0,3.9,0
ORD119034,footwear,280.22,11.7,COD,2,0.0,43,9,0,1,1,3.1,0
ORD119035,beauty,103.1,5.5,UPI,7,0.16666666666666666,39,5,0,0,0,4.5,0
ORD119036,apparel,585.32,38.9,UPI,9,0.25,338,3,1,1,0,4.1,0
ORD119037,apparel,635.37,3.5,UPI,8,0.2857142857142857,79,5,1,1,1,4.2,0
ORD119038,home,145.63,13.8,prepaid_card,8,0.14285714285714285,627,4,0,0,1,4.4,0
ORD119039,apparel,951.73,34.0,prepaid_card,6,0.4,34,1,0,0,1,3.9,0
ORD119040,home,1401.7,24.8,COD,12,0.0,138,2,1,0,1,4.4,1
ORD119041,electronics,1317.79,25.3,prepaid_card,13,0.25,55,3,0,0,0,4.2,0
ORD119042,beauty,476.33,11.5,COD,3,0.0,401,5,0,0,0,4.5,0
ORD119043,footwear,346.33,39.2,UPI,6,0.2,31,4,0,0,0,4.8,0
ORD119044,home,875.37,19.2,prepaid_card,2,0.0,87,3,1,0,0,5.0,0
ORD119045,apparel,219.74,55.1,COD,7,0.0,389,6,1,1,1,4.3,1
ORD119046,footwear,1402.73,32.4,prepaid_card,8,0.5714285714285714,386,2,1,1,1,3.6,1
ORD119047,grocery,572.81,18.5,prepaid_card,13,0.0,96,1,1,0,1,4.2,0
ORD119048,beauty,1239.78,22.1,prepaid_card,4,0.3333333333333333,92,2,0,0,1,3.9,0
ORD119049,beauty,80.94,13.9,COD,6,0.0,127,7,0,0,0,4.8,0
ORD119050,footwear,2684.79,29.4,COD,3,0.5,39,5,0,1,1,3.6,1
ORD119051,footwear,151.03,14.9,COD,4,0.0,45,4,0,1,0,4.5,1
ORD119052,footwear,583.22,17.3,prepaid_card,4,0.0,4,1,1,1,1,4.2,0
ORD119053,apparel,1577.38,24.8,prepaid_card,2,1.0,58,1,0,0,1,4.1,0
ORD119054,apparel,116.37,37.8,COD,5,0.75,98,5,0,1,0,4.1,1
ORD119055,beauty,2429.18,21.4,COD,1,,316,1,1,0,1,4.6,0
ORD119056,home,1621.06,31.1,UPI,1,,64,4,0,0,1,4.1,0
ORD119057,apparel,2322.77,22.1,prepaid_card,3,0.0,255,8,1,1,0,3.9,0
